t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,ready,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay,v2_x,v2_y,v2_err_along,v2_err_cross,v2_err_dist,v2_mode,v2_along_info,v2_cross_info,v2_dx_meas,v2_dy_meas,v2_dx_appl,v2_dy_appl,v2_inlier_frac,v2_resid_m,v2_yaw_hint_deg,v2_iters,v2_compute_ms,v2_reject,v2_clamp_m,v2_pending_m,v2_k_scale,v2_sig_along,v2_sig_cross
2.750,1.059,0.6435,2.1133,-101.064,0.6605,1.8414,-100.445,0.2636,0.0688,0.2725,0.619,0.8193,3.1566,0.608,-0.1728,-1.3135,-101.052,1.903,0.1078,1.325,0.2690,0.0206,0.0132,0.6401,1,1.8600,1.8571,nan,2.0000,2.3411,0.0927,0.0577,1.0000,0.1435,-0.1978,0.1477,1.4229,-0.0285,-1.5894,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.802,1.144,0.6272,2.0290,-100.698,0.6414,1.7254,-99.987,0.2956,0.0704,0.3039,0.711,0.8160,3.1471,0.747,-0.1930,-1.4193,-100.734,2.144,0.1923,1.419,0.2907,0.0202,0.0141,0.7010,1,2.0563,2.1313,nan,2.0000,1.9572,0.0775,0.0567,1.0000,0.1164,-0.1952,-0.0615,1.6220,-0.0248,3.6266,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.850,1.239,0.6100,1.9358,-100.214,0.6298,1.6564,-99.475,0.2715,0.0690,0.2801,0.739,0.8160,3.1471,0.747,-0.2056,-1.4882,-100.221,2.235,0.1980,1.516,0.2661,0.0198,0.0086,0.4365,1,2.1789,2.2239,nan,2.0000,1.8641,0.0738,0.0644,1.0000,0.0937,-0.1721,-0.1286,1.7213,-0.0787,-5.5550,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900,1.375,0.5867,1.8021,-99.505,0.6077,1.5194,-98.902,0.2753,0.0674,0.2834,0.602,0.8183,3.1408,0.631,-0.2285,-1.6190,-99.534,1.972,0.1945,1.643,0.2632,0.0192,0.0067,0.3484,1,2.0030,1.9846,nan,2.0000,1.9977,0.0791,0.0703,1.0000,0.0818,-0.1540,-0.1187,1.8207,-0.0013,-2.6307,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.950,1.469,0.5716,1.7090,-98.960,0.5922,1.4316,-98.401,0.2708,0.0636,0.2782,0.559,0.8196,3.1494,0.552,-0.2440,-1.7155,-98.953,1.905,0.2057,1.734,0.2666,0.0187,0.0062,0.3318,1,1.8532,1.8407,nan,2.0000,2.3394,0.0926,0.0740,1.0000,0.0677,-0.1449,-0.1187,1.8207,-0.0273,-1.6699,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000,1.558,0.5581,1.6212,-98.393,0.5799,1.3595,-98.243,0.2557,0.0598,0.2626,0.150,0.8275,3.1466,0.226,-0.2547,-1.7861,-98.469,2.084,0.2393,1.829,0.2494,0.0181,0.0044,0.2399,1,2.0518,2.1289,nan,2.0000,1.9606,0.0776,0.0739,1.0000,0.0510,-0.1127,-0.0355,2.0195,-0.0228,4.8514,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.050,1.649,0.5453,1.5313,-97.796,0.5633,1.2374,-97.693,0.2887,0.0577,0.2945,0.103,0.8332,3.1453,0.058,-0.2718,-1.9076,-97.751,2.200,0.2509,1.923,0.2811,0.0177,0.0042,0.2350,1,2.1416,2.1764,nan,2.0000,1.8924,0.0749,0.0857,1.0000,0.0372,-0.1077,-0.0083,2.1189,-0.0623,-5.6390,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100,1.779,0.5286,1.4017,-96.898,0.5483,1.1163,-96.766,0.2810,0.0538,0.2861,0.132,0.8332,3.1453,0.058,-0.2870,-2.0287,-96.823,1.977,0.2622,2.045,0.2726,0.0171,0.0068,0.4008,1,2.0097,2.0034,nan,2.0000,1.9926,0.0789,0.0788,1.0000,0.0284,-0.0935,-0.0019,2.2183,-0.0043,-3.8397,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.151,1.871,0.5181,1.3107,-96.226,0.5406,1.0638,-96.422,0.2430,0.0492,0.2479,-0.195,0.8397,3.1503,-0.151,-0.2936,-2.0872,-96.271,1.948,0.2380,2.135,0.2399,0.0166,0.0024,0.1436,1,1.9432,1.9490,nan,2.0000,2.4350,0.0964,0.0827,1.0000,0.0176,-0.0863,-0.0004,2.3177,-0.0444,0.4046,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200,1.959,0.5090,1.2229,-95.593,0.5294,0.9656,-96.169,0.2541,0.0454,0.2581,-0.576,0.8552,3.1509,-0.573,-0.3040,-2.1885,-95.596,2.015,0.2639,2.226,0.2534,0.0162,0.0032,0.1953,1,1.7593,1.7365,nan,2.0000,2.3858,0.0945,0.0797,1.0000,0.0127,-0.0819,-0.0004,2.3177,-0.0108,7.2529,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.250,2.063,0.4996,1.1200,-94.840,0.5170,0.8423,-95.495,0.2753,0.0408,0.2783,-0.655,0.8555,3.1523,-0.574,-0.3153,-2.3133,-94.922,2.239,0.2768,2.336,0.2754,0.0156,0.0046,0.2961,1,2.0802,2.4377,nan,2.0000,1.9390,0.0768,0.0743,1.0000,-0.0016,-0.0646,-0.0003,2.5165,-0.0353,2.0171,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300,2.208,0.4886,0.9752,-93.848,0.5052,0.6971,-94.409,0.2764,0.0353,0.2786,-0.562,0.8555,3.1523,-0.574,-0.3257,-2.4586,-93.836,2.116,0.2407,2.477,0.2759,0.0148,0.0056,0.3774,1,2.2993,2.3942,nan,2.0000,1.8193,0.0721,0.0674,1.0000,-0.0075,-0.0524,-0.0003,2.6159,-0.1200,-7.3505,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.350,2.295,0.4832,0.8882,-93.299,0.5009,0.6258,-93.813,0.2610,0.0328,0.2630,-0.514,0.8540,3.1565,-0.521,-0.3301,-2.5338,-93.292,1.941,0.1998,2.558,0.2640,0.0146,0.0031,0.2097,1,2.0181,1.9489,nan,2.0000,1.9863,0.0787,0.0646,1.0000,-0.0096,-0.0441,-0.0003,2.7152,-0.0080,-3.3754,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400,2.378,0.4788,0.8051,-92.817,0.4975,0.5702,-93.548,0.2337,0.0302,0.2356,-0.731,0.8642,3.1734,-0.722,-0.3339,-2.6076,-92.827,1.883,0.1889,2.638,0.2547,0.0142,0.0066,0.4680,1,1.8853,1.8772,nan,2.0000,2.4071,0.0953,0.0605,1.0000,-0.0128,-0.0391,-0.0003,2.7152,-0.0340,1.9855,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.450,2.465,0.4750,0.7187,-92.318,0.4908,0.4695,-93.131,0.2484,0.0259,0.2497,-0.813,0.8673,3.1766,-0.806,-0.3384,-2.7121,-92.325,1.994,0.1919,2.728,0.2728,0.0138,0.0099,0.7190,1,2.0014,2.0421,nan,2.0000,1.9990,0.0792,0.0569,1.0000,-0.0176,-0.0307,-0.0002,2.9140,-0.0006,7.2770,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500,2.601,0.4703,0.5826,-91.606,0.4872,0.3357,-92.006,0.2463,0.0238,0.2475,-0.400,0.8499,3.1764,-0.408,-0.3425,-2.8432,-91.598,2.110,0.1848,2.868,0.2678,0.0133,0.0049,0.3681,1,2.1504,2.2048,nan,2.0000,1.8857,0.0747,0.0481,1.0000,-0.0197,-0.0214,-0.0002,3.0134,-0.0662,-3.0498,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.550,2.696,0.4681,0.4879,-91.116,0.4847,0.2451,-91.519,0.2424,0.0213,0.2433,-0.403,0.8499,3.1764,-0.408,-0.3444,-2.9338,-91.111,2.021,0.1674,2.959,0.2637,0.0131,0.0026,0.1953,1,2.0117,2.0038,nan,2.0000,1.9911,0.0789,0.0273,1.0000,-0.0173,-0.0065,-0.0002,3.1128,-0.0051,-2.0282,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600,2.786,0.4667,0.3976,-90.742,0.4836,0.1592,-90.998,0.2382,0.0200,0.2390,-0.256,0.8434,3.1790,-0.268,-0.3456,-3.0215,-90.730,1.930,0.0943,3.046,0.2611,0.0128,0.0021,0.1642,1,1.9459,1.9520,nan,2.0000,2.4120,0.0955,0.0215,1.0000,-0.0167,-0.0023,-0.0002,3.1128,-0.0453,0.8870,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.650,2.872,0.4657,0.3120,-90.546,0.4832,0.0810,-90.570,0.2309,0.0197,0.2317,-0.024,0.8319,3.1806,-0.041,-0.3464,-3.0999,-90.529,1.957,0.0763,3.132,0.2539,0.0127,0.0030,0.2326,1,1.9223,1.9343,nan,2.0000,2.4005,0.0951,0.0127,1.0000,-0.0156,0.0041,-0.0002,3.3116,-0.0409,4.1294,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.700,3.011,0.4648,0.1723,-90.314,0.4800,-0.0635,-90.492,0.2357,0.0165,0.2363,-0.178,0.8384,3.1949,-0.193,-0.3474,-3.2596,-90.299,2.263,0.0451,3.282,0.2738,0.0127,0.0026,0.2008,1,2.1662,2.2733,nan,2.0000,1.8737,0.0742,0.0175,1.0000,-0.0177,0.0026,-0.0002,3.4110,-0.0731,3.0933,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.750,3.119,0.4643,0.0644,-90.184,0.4791,-0.1766,-90.374,0.2410,0.0156,0.2415,-0.189,0.8384,3.1949,-0.193,-0.3479,-3.3727,-90.181,2.273,0.0580,3.389,0.2791,0.0127,0.0027,0.2086,1,2.2052,2.2298,nan,2.0000,1.8440,0.0730,0.0150,1.0000,-0.0173,0.0046,-0.0003,3.5104,-0.0903,1.2311,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.800,3.210,0.4641,-0.0267,-90.059,0.4772,-0.2221,-90.318,0.1954,0.0133,0.1959,-0.259,0.8403,3.2136,-0.252,-0.3480,-3.4373,-90.066,2.002,0.0458,3.470,0.2526,0.0127,0.0037,0.2951,1,2.0881,2.0859,nan,2.0000,1.9330,0.0766,0.0135,1.0000,-0.0185,0.0064,-0.0003,3.6098,-0.0388,-4.1303,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.850,3.301,0.4642,-0.1175,-89.932,0.4766,-0.3104,-89.979,0.1929,0.0122,0.1933,-0.047,0.8280,3.2262,-0.055,-0.3479,-3.5369,-89.924,1.887,0.0418,3.557,0.2614,0.0127,0.0000,0.0000,1,1.8034,1.7260,nan,2.0000,2.3618,0.0935,0.0048,1.0000,-0.0178,0.0117,-0.0003,3.6098,-0.0190,0.5235,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.900,3.419,0.4644,-0.2358,-89.832,0.4769,-0.4314,-89.873,0.1956,0.0119,0.1960,-0.041,0.8280,3.2262,-0.055,-0.3476,-3.6579,-89.819,2.072,0.0160,3.681,0.2641,0.0127,0.0003,0.0226,1,1.8220,1.8393,nan,2.0000,2.3643,0.0936,0.0035,1.0000,-0.0166,0.0118,-0.0003,3.7092,-0.0224,7.7372,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.951,3.528,0.4648,-0.3446,-89.780,0.4766,-0.5571,-89.838,0.2125,0.0110,0.2128,-0.058,0.8282,3.2341,-0.067,-0.3471,-3.7915,-89.771,2.245,0.0138,3.795,0.2889,0.0126,0.0005,0.0416,1,2.1123,2.2931,nan,2.0000,1.9147,0.0758,0.0029,1.0000,-0.0153,0.0121,-0.0003,3.9081,-0.0494,1.9557,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000,3.621,0.4652,-0.4379,-89.748,0.4793,-0.6584,-89.501,0.2206,0.0131,0.2210,0.247,0.8096,3.2208,0.243,-0.3467,-3.8778,-89.744,2.294,0.0130,3.890,0.2819,0.0127,0.0027,0.2167,1,2.0694,2.0799,nan,2.0000,1.9473,0.0771,-0.0091,1.0000,-0.0114,0.0179,-0.0005,4.0075,-0.0305,-2.9022,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.050,3.722,0.4657,-0.5387,-89.720,0.4806,-0.7478,-89.487,0.2091,0.0139,0.2096,0.233,0.8108,3.2156,0.234,-0.3463,-3.9620,-89.721,2.040,-0.0169,3.981,0.2653,0.0127,0.0026,0.2031,1,2.0457,2.0587,nan,2.0000,1.9653,0.0778,-0.0098,1.0000,-0.0089,0.0160,-0.0009,4.1070,-0.0201,-2.6189,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100,3.850,0.4662,-0.6659,-89.835,0.4815,-0.8610,-89.487,0.1951,0.0148,0.1957,0.348,0.8026,3.2205,0.348,-0.3459,-4.0795,-89.835,1.960,-0.0304,4.105,0.2555,0.0127,0.0034,0.2686,1,1.9609,1.9637,nan,2.0000,2.3899,0.0946,-0.0107,1.0000,-0.0076,0.0154,-0.0015,4.2064,-0.0478,-0.3607,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.150,3.943,0.4664,-0.7597,-89.916,0.4823,-0.9658,-89.578,0.2061,0.0156,0.2067,0.337,0.8026,3.2205,0.348,-0.3457,-4.1843,-89.926,1.960,-0.0323,4.198,0.2665,0.0127,0.0033,0.2575,1,1.9237,1.9338,nan,2.0000,2.3780,0.0942,-0.0108,1.0000,-0.0062,0.0141,-0.0018,4.3059,-0.0409,-0.1949,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.200,4.042,0.4665,-0.8586,-90.009,0.4839,-1.0668,-89.548,0.2082,0.0174,0.2089,0.461,0.7940,3.2480,0.472,-0.3457,-4.3121,-90.020,2.199,-0.0373,4.305,0.2955,0.0127,0.0046,0.3655,1,2.0450,2.0878,nan,2.0000,1.9658,0.0779,-0.0135,1.0000,-0.0027,0.0132,-0.0018,4.4053,-0.0198,2.9360,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.250,4.130,0.4664,-0.9460,-90.089,0.4843,-1.1258,-89.626,0.1797,0.0181,0.1807,0.463,0.7940,3.2480,0.472,-0.3458,-4.3711,-90.098,2.242,-0.0437,4.393,0.2671,0.0127,0.0050,0.3982,1,2.1557,2.1966,nan,2.0000,1.8817,0.0745,-0.0129,1.0000,-0.0024,0.0122,-0.0019,4.5048,-0.0685,-6.5623,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.300,4.274,0.4660,-1.0902,-90.256,0.4826,-1.2427,-89.916,0.1524,0.0173,0.1534,0.340,0.8022,3.2614,0.340,-0.3463,-4.5020,-90.256,1.978,-0.0396,4.528,0.2538,0.0127,0.0045,0.3500,1,2.0629,2.0652,nan,2.0000,1.9522,0.0773,-0.0059,1.0000,-0.0042,0.0079,-0.0019,4.5048,-0.0277,-3.9926,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.350,4.371,0.4655,-1.1875,-90.338,0.4822,-1.3279,-90.266,0.1403,0.0175,0.1414,0.072,0.8222,3.2707,0.085,-0.3468,-4.5981,-90.351,1.930,-0.0179,4.623,0.2526,0.0127,0.0030,0.2383,1,1.9323,1.9257,nan,2.0000,2.3742,0.0940,0.0002,1.0000,-0.0046,0.0029,-0.0019,4.6043,-0.0423,-0.5423,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.400,4.446,0.4650,-1.2628,-90.352,0.4795,-1.3835,-90.583,0.1206,0.0152,0.1215,-0.231,0.8436,3.2800,-0.207,-0.3473,-4.6647,-90.376,2.083,0.0001,4.703,0.2439,0.0127,0.0020,0.1568,1,1.9957,2.0229,nan,2.0000,2.3889,0.0946,0.0070,1.0000,-0.0073,-0.0003,-0.0019,4.7037,-0.0540,5.3966,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.450,4.544,0.4644,-1.3607,-90.349,0.4786,-1.4795,-90.558,0.1187,0.0149,0.1196,-0.209,0.8436,3.2800,-0.207,-0.3478,-4.7607,-90.352,2.239,0.0067,4.806,0.2420,0.0127,0.0018,0.1401,1,2.2135,2.3059,nan,2.0000,1.8377,0.0728,0.0061,1.0000,-0.0072,0.0004,-0.0019,4.8032,-0.0939,2.2993,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.500,4.633,0.4639,-1.4496,-90.299,0.4770,-1.5954,-90.323,0.1457,0.0138,0.1464,-0.024,0.8245,3.2681,0.011,-0.3485,-4.8634,-90.334,2.307,0.0249,4.897,0.2558,0.0127,0.0000,0.0000,1,2.2161,2.2341,nan,2.0000,1.8358,0.0727,-0.0023,1.0000,-0.0066,0.0072,-0.0020,5.0022,-0.0951,1.1461,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.550,4.781,0.4632,-1.5972,-90.257,0.4759,-1.7382,-89.922,0.1410,0.0134,0.1416,0.335,0.7965,3.2689,0.327,-0.3491,-5.0052,-90.249,1.928,-0.0060,5.030,0.2500,0.0127,0.0052,0.4061,1,1.9975,1.9618,nan,2.0000,2.3819,0.0943,-0.0078,1.0000,-0.0059,0.0110,-0.0021,5.1017,-0.0541,-2.4200,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.600,4.866,0.4628,-1.6823,-90.274,0.4736,-1.8260,-90.233,0.1436,0.0115,0.1441,0.041,0.8196,3.2659,0.039,-0.3495,-5.0916,-90.273,1.908,-0.0237,5.115,0.2513,0.0127,0.0006,0.0470,1,1.8963,1.8957,nan,2.0000,2.3538,0.0932,0.0023,1.0000,-0.0081,0.0045,-0.0022,5.2012,-0.0354,7.7676,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.650,4.956,0.4623,-1.7728,-90.334,0.4718,-1.9122,-90.463,0.1394,0.0103,0.1398,-0.128,0.8328,3.2782,-0.121,-0.3501,-5.1912,-90.341,2.162,-0.0090,5.213,0.2604,0.0127,0.0113,0.8929,1,2.1088,2.1953,nan,2.0000,1.9173,0.0759,0.0068,1.0000,-0.0095,0.0019,-0.0023,5.3007,-0.0479,3.2554,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.700,5.061,0.4617,-1.8770,-90.316,0.4727,-2.0339,-90.450,0.1568,0.0118,0.1573,-0.134,0.8352,3.2659,-0.128,-0.3507,-5.3005,-90.323,2.220,0.0211,5.319,0.2655,0.0127,0.0029,0.2316,1,2.2262,2.2698,nan,2.0000,1.8281,0.0724,0.0006,1.0000,-0.0070,0.0049,-0.0024,5.4003,-0.0995,-7.1794,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.751,5.190,0.4610,-2.0068,-90.257,0.4730,-2.1358,-90.119,0.1289,0.0125,0.1295,0.138,0.8122,3.2758,0.127,-0.3512,-5.4108,-90.245,1.935,0.0029,5.439,0.2460,0.0126,0.0037,0.2962,1,1.9386,1.8600,nan,2.0000,2.3595,0.0934,0.0009,1.0000,-0.0067,0.0046,-0.0025,5.4998,-0.0430,-3.2000,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.800,5.277,0.4606,-2.0934,-90.258,0.4727,-2.2302,-90.126,0.1368,0.0128,0.1373,0.132,0.8122,3.2758,0.127,-0.3516,-5.5053,-90.253,1.859,0.0029,5.522,0.2539,0.0127,0.0039,0.3107,1,1.7062,1.6618,nan,2.0000,2.2990,0.0910,-0.0064,1.0000,-0.0046,0.0090,-0.0025,5.4998,0.0000,7.7215,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.850,5.366,0.4603,-2.1820,-90.253,0.4740,-2.3290,-89.831,0.1470,0.0143,0.1477,0.422,0.7849,3.2620,0.421,-0.3520,-5.5886,-90.252,2.120,-0.0185,5.620,0.2486,0.0127,0.0072,0.5695,1,1.9598,2.0793,nan,2.0000,2.3616,0.0935,-0.0141,1.0000,-0.0009,0.0130,-0.0030,5.6989,-0.0467,3.0793,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.900,5.508,0.4595,-2.3246,-90.365,0.4749,-2.4878,-89.931,0.1631,0.0164,0.1640,0.434,0.7856,3.2539,0.420,-0.3528,-5.7393,-90.351,2.256,-0.0487,5.766,0.2567,0.0127,0.0080,0.6259,1,2.1686,2.2534,nan,2.0000,1.8719,0.0741,-0.0094,1.0000,0.0013,0.0101,-0.0035,5.7985,-0.0742,2.6736,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.950,5.616,0.4587,-2.4320,-90.495,0.4739,-2.6027,-89.806,0.1706,0.0166,0.1714,0.689,0.7559,3.2572,0.702,-0.3538,-5.8560,-90.507,2.285,-0.0379,5.874,0.2660,0.0127,0.0106,0.8299,1,2.2238,2.2510,nan,2.0000,1.8299,0.0725,-0.0111,1.0000,0.0019,0.0124,-0.0041,5.8980,-0.0985,0.9367,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000,5.705,0.4579,-2.5216,-90.565,0.4744,-2.7031,-90.120,0.1814,0.0183,0.1823,0.445,0.7821,3.2477,0.453,-0.3547,-5.9482,-90.572,2.021,-0.0303,5.954,0.2686,0.0127,0.0085,0.6712,1,1.9877,1.9417,nan,2.0000,2.3637,0.0936,-0.0056,1.0000,0.0027,0.0085,-0.0049,5.9976,-0.0517,-4.4856,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.050,5.794,0.4569,-2.6108,-90.649,0.4743,-2.7605,-90.193,0.1495,0.0190,0.1507,0.455,0.7821,3.2477,0.453,-0.3553,-6.0056,-90.646,1.938,-0.0187,6.040,0.2368,0.0127,0.0091,0.7197,1,1.8705,1.8664,nan,2.0000,2.3317,0.0923,-0.0044,1.0000,0.0036,0.0084,-0.0048,6.0972,-0.0299,7.6953,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.100,5.932,0.4553,-2.7483,-90.708,0.4732,-2.9199,-90.309,0.1714,0.0200,0.1726,0.399,0.7856,3.2440,0.416,-0.3572,-6.1615,-90.725,2.214,-0.0136,6.187,0.2552,0.0127,0.0095,0.7476,1,2.0182,2.0702,nan,2.0000,1.9861,0.0787,-0.0023,1.0000,0.0041,0.0077,-0.0017,6.1968,-0.0080,2.4420,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.150,6.044,0.4539,-2.8603,-90.757,0.4722,-3.0247,-90.416,0.1641,0.0205,0.1654,0.341,0.7931,3.2559,0.346,-0.3587,-6.2786,-90.761,2.221,-0.0074,6.298,0.2603,0.0127,0.0091,0.7162,1,2.2421,2.3396,nan,2.0000,1.8160,0.0719,0.0014,1.0000,0.0046,0.0030,0.0235,6.3960,-0.1065,0.9533,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200,6.133,0.4527,-2.9497,-90.760,0.4699,-3.0924,-90.563,0.1425,0.0191,0.1438,0.197,0.8060,3.2505,0.212,-0.3596,-6.3416,-90.774,2.034,0.0031,6.381,0.2339,0.0127,0.0079,0.6196,1,2.0686,2.0517,nan,2.0000,1.9478,0.0771,0.0059,1.0000,0.0028,0.0019,0.0235,6.3960,-0.0302,-5.4908,0.1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
