t,dist_m,true_x,true_y,true_yaw_deg,est_x,est_y,est_yaw_deg,err_along,err_cross,err_dist,err_yaw_deg,m2o_x,m2o_y,m2o_yaw_deg,o2b_x,o2b_y,o2b_yaw_deg,speed,yaw_rate,enc_dist,dr_err,fit_true,fit_est,fit_ratio,ready,pp_v_est,pp_v_enc,pp_v_pose,pp_v_target,pp_u_cmd,pp_throttle,pp_steering,pp_ld,pp_e_lat,pp_e_head,pp_kappa,pp_s,pp_slip,pp_a_imu,pp_delay,v2_x,v2_y,v2_err_along,v2_err_cross,v2_err_dist,v2_mode,v2_along_info,v2_cross_info,v2_dx_meas,v2_dy_meas,v2_dx_appl,v2_dy_appl,v2_inlier_frac,v2_resid_m,v2_yaw_hint_deg,v2_iters,v2_compute_ms,v2_reject,v2_clamp_m,v2_pending_m,v2_k_scale,v2_sig_along,v2_sig_cross
87.750,386.662,1.3823,4.0340,-166.443,1.3609,4.0335,-166.042,0.0210,-0.0045,0.0215,0.401,1.7868,4.6039,0.000,-0.4260,-0.5704,-166.042,2.272,2.3786,395.429,1.7624,0.0145,0.0257,1.7677,1,2.4141,2.4631,nan,2.5526,2.5955,0.1028,0.6515,1.0000,0.0854,-0.2145,1.1790,42.2757,0.0171,-0.6275,0.1250,1.4385,4.0517,-0.0588,-0.0040,0.0589,2.0000,97.7306,74.5533,0.0377,-0.0065,0.0217,-0.0005,1.0000,0.0039,0.0000,7.0000,1.9963,0.0000,0.0000,0.0192,0.0298,0.0300,0.0250
87.800,386.757,1.2904,4.0072,-160.685,1.3045,4.0163,-160.866,-0.0163,-0.0039,0.0168,-0.181,1.8115,4.6139,0.000,-0.5071,-0.5976,-160.866,2.299,2.3729,395.533,1.7566,0.0438,0.0350,0.7992,1,2.3837,2.3986,nan,2.5526,2.6085,0.1033,0.6089,1.0000,0.0813,-0.2386,1.1073,42.3779,0.0181,0.1901,0.1250,1.3008,4.0149,-0.0124,-0.0038,0.0130,2.0000,163.3236,63.5397,-0.0119,0.0277,-0.0000,0.0040,0.9908,0.0214,0.0000,4.0000,1.4804,0.0000,0.0000,0.0173,0.0298,0.0300,0.0250
87.850,386.862,1.1931,3.9675,-154.766,1.2005,3.9815,-154.663,-0.0127,-0.0095,0.0158,0.103,1.8047,4.6204,0.000,-0.6042,-0.6389,-154.663,2.359,2.2823,395.648,1.7579,0.0323,0.0276,0.8532,1,2.4333,2.4703,nan,2.8851,2.9256,0.1159,0.5914,1.0000,0.0417,-0.1950,1.0038,42.4811,0.0612,0.7845,0.1250,1.1944,3.9790,-0.0060,-0.0098,0.0115,2.0000,150.5646,72.5783,-0.0126,-0.0088,-0.0129,-0.0010,1.0000,0.0166,0.0000,4.0000,1.2164,0.0000,0.0000,0.0057,0.0297,0.0300,0.0250
87.900,386.961,1.1062,3.9218,-149.448,1.0970,3.9277,-149.539,0.0050,-0.0097,0.0109,-0.091,1.8100,4.6240,0.000,-0.7130,-0.6964,-149.539,2.434,2.2418,395.756,1.7800,0.0149,0.0198,1.3231,1,2.5399,2.5883,nan,3.0221,3.1019,0.1228,0.5837,1.0000,0.0085,-0.1926,0.8866,42.5852,0.0591,1.0958,0.1250,1.0957,3.9269,0.0065,-0.0097,0.0117,3.0000,105.5061,64.3299,-0.0059,-0.0095,-0.0048,-0.0068,1.0000,0.0082,0.0000,3.0000,1.2742,0.0000,0.0000,0.0001,0.0297,0.0300,0.0250
87.950,387.149,0.9528,3.8130,-139.269,0.9265,3.7974,-139.161,0.0301,-0.0054,0.0306,0.107,1.8287,4.6387,0.000,-0.9022,-0.8413,-139.161,2.659,2.3861,395.975,1.8301,0.0603,0.0708,1.1740,1,2.6315,2.7780,nan,3.3123,3.4242,0.1356,0.5227,1.0000,-0.0212,-0.2338,0.6586,42.7962,0.0862,2.1345,0.1250,1.0180,3.8729,-0.0885,-0.0029,0.0885,3.0000,64.9717,57.0240,0.0253,-0.0118,0.0147,0.0055,1.0000,0.0031,0.0000,5.0000,3.1524,0.0000,0.0000,0.0124,0.0298,0.0300,0.0250
88.000,387.261,0.8707,3.7359,-133.730,0.8692,3.7535,-133.738,-0.0117,-0.0132,0.0176,-0.008,1.8418,4.6668,0.000,-0.9726,-0.9133,-133.738,2.835,2.3474,396.107,1.8193,0.0421,0.0420,0.9977,1,2.7707,2.8567,nan,3.3123,3.4597,0.1370,0.4900,1.0000,-0.0332,-0.1448,0.6586,42.7962,0.0603,4.2976,0.1250,0.8677,3.7519,-0.0095,-0.0132,0.0163,3.0000,106.6442,121.2907,0.0134,0.0283,0.0081,0.0127,0.9942,0.0231,0.0000,4.0000,1.4145,0.0000,0.0000,0.0163,0.0299,0.0300,0.0250
88.050,387.389,0.7865,3.6392,-127.841,0.7825,3.6392,-127.963,0.0024,-0.0032,0.0040,-0.123,1.8754,4.6950,0.000,-1.0929,-1.0557,-127.963,2.986,2.3300,396.254,1.8774,0.0302,0.0326,1.0818,1,3.0856,3.2484,nan,3.6505,3.9231,0.1554,0.3903,1.0000,-0.0644,-0.1462,0.3170,43.1177,0.0589,2.5561,0.1250,0.7862,3.6427,-0.0026,-0.0024,0.0035,3.0000,77.5472,123.8043,-0.0028,-0.0006,0.0151,0.0136,1.0000,0.0144,0.0000,3.0000,2.3714,0.0000,0.0000,0.0012,0.0299,0.0300,0.0250
88.100,387.531,0.7051,3.5231,-121.757,0.7244,3.5604,-121.599,-0.0418,-0.0032,0.0420,0.159,1.8895,4.7340,0.000,-1.1651,-1.1736,-121.599,3.190,2.0485,396.419,1.8736,0.0226,0.0132,0.5836,1,3.3040,3.5700,nan,3.9569,4.3184,0.1710,0.3315,1.1194,-0.0827,-0.0880,0.1987,43.2258,0.0822,5.2702,0.1250,0.7252,3.5605,-0.0424,-0.0026,0.0425,3.0000,50.5583,125.3972,-0.0119,0.0732,0.0070,0.0189,1.0000,0.0117,0.0000,5.0000,3.0878,0.0000,0.0000,0.0476,0.0300,0.0300,0.0250
88.151,387.764,0.5954,3.3181,-114.168,0.6017,3.3359,-114.064,-0.0188,-0.0015,0.0189,0.104,1.8862,4.7440,0.000,-1.2844,-1.4081,-114.064,3.562,1.7827,396.690,1.9033,0.0478,0.0451,0.9438,1,3.4684,3.6160,nan,4.2196,4.6071,0.1825,0.2977,1.1752,-0.1047,-0.0782,0.1227,0.0000,0.1014,3.5168,0.1250,0.6473,3.4309,-0.1242,0.0012,0.1242,3.0000,17.3468,62.6844,0.0017,-0.0510,-0.0096,-0.0094,1.0000,0.0040,0.0000,8.0000,2.3680,0.0000,0.0000,0.0138,0.0299,0.0300,0.0250
88.200,387.915,0.5378,3.1783,-110.000,0.5396,3.1865,-109.974,-0.0083,-0.0011,0.0084,0.026,1.8916,4.7707,0.000,-1.3520,-1.5842,-109.974,3.805,1.8064,396.869,1.9389,0.0334,0.0323,0.9654,1,3.6865,3.9628,nan,4.3416,4.7064,0.1864,0.2754,1.2490,-0.1236,-0.0555,0.2381,0.2125,0.0831,5.5588,0.1250,0.5389,3.1842,-0.0059,-0.0010,0.0060,3.0000,23.0151,158.1870,0.0164,-0.0129,0.0042,-0.0002,0.9971,0.0156,0.0000,4.0000,2.1919,0.0000,0.0000,0.0040,0.0299,0.0300,0.0250
88.250,388.104,0.4798,2.9983,-105.115,0.4840,2.9977,-105.052,-0.0006,0.0042,0.0043,0.063,1.8979,4.7875,0.000,-1.4139,-1.7897,-105.052,4.071,1.5720,397.088,1.9622,0.0280,0.0258,0.9222,1,4.0621,4.4133,nan,4.7847,5.1494,0.2039,0.1898,1.3824,-0.1237,-0.0133,0.2041,0.5204,0.0952,5.5800,0.1250,0.4831,2.9924,0.0049,0.0047,0.0068,3.0000,12.8569,152.8373,-0.0036,0.0683,0.0013,0.0198,1.0000,0.0140,0.0000,5.0000,3.2905,0.0000,0.0000,0.0357,0.0300,0.0300,0.0250
88.300,388.276,0.4395,2.8315,-101.712,0.4376,2.7972,-101.533,0.0340,0.0051,0.0344,0.179,1.8922,4.7761,0.000,-1.4545,-1.9789,-101.533,4.302,1.3195,397.282,1.9810,0.0216,0.0218,1.0082,1,4.3099,4.6318,nan,4.9854,5.3736,0.2128,0.1594,1.3963,-0.1350,-0.0059,0.1872,0.7222,0.0882,6.0830,0.1250,0.4373,2.7949,0.0363,0.0053,0.0367,3.0000,7.4339,111.7508,-0.0032,-0.0477,-0.0032,-0.0188,1.0000,0.0071,0.0000,4.0000,2.4581,0.0000,0.0000,0.0151,0.0297,0.0300,0.0250
88.350,388.466,0.4053,2.6440,-98.533,0.4003,2.5913,-98.407,0.0528,0.0029,0.0529,0.126,1.8916,4.7890,0.000,-1.4912,-2.1977,-98.407,4.552,1.2452,397.498,2.0086,0.0213,0.0215,1.0112,1,4.5311,4.7989,nan,5.1752,5.5809,0.2210,0.1301,1.4077,-0.1381,0.0090,0.1736,0.9229,0.0839,5.6743,0.1250,0.4003,2.5902,0.0540,0.0031,0.0540,3.0000,3.8026,85.8995,-0.0022,-0.0174,0.0009,0.0034,1.0000,0.0043,0.0000,6.0000,2.0873,5.0000,0.0000,0.0000,0.0298,0.0351,0.0250
88.400,388.794,0.3687,2.3186,-94.081,0.3609,2.2701,-93.733,0.0490,-0.0044,0.0492,0.348,1.8858,4.8264,0.000,-1.5249,-2.5564,-93.733,4.932,0.9671,397.864,2.0350,0.0219,0.0261,1.1920,1,4.8308,5.0105,nan,5.5395,5.9425,0.2353,0.0970,1.4217,-0.1461,0.0081,0.1571,1.2229,0.0936,5.6145,0.1250,0.3586,2.2606,0.0585,-0.0059,0.0588,3.0000,4.0779,153.7899,0.0009,0.0176,-0.0011,0.0038,1.0000,0.0126,0.0000,3.0000,1.6136,5.0000,0.0000,0.0000,0.0300,0.0413,0.0250
88.450,389.011,0.3570,2.1019,-91.864,0.3482,2.0004,-91.610,0.1018,-0.0055,0.1019,0.253,1.8857,4.8508,0.000,-1.5375,-2.8504,-91.610,5.146,0.8373,398.100,2.1011,0.0198,0.0235,1.1853,1,5.0454,5.2883,nan,5.7078,6.2015,0.2456,0.0648,1.4467,-0.1475,-0.0048,0.0765,1.5226,0.0930,4.2215,0.1250,0.3481,1.9945,0.1076,-0.0054,0.1077,3.0000,5.7171,123.0476,-0.0013,0.0075,-0.0011,0.0166,1.0000,0.0084,0.0000,3.0000,1.2528,0.0000,0.0000,0.0000,0.0300,0.0300,0.0250
88.500,389.243,0.3530,1.8700,-90.013,0.3445,1.8027,-89.872,0.0673,-0.0085,0.0678,0.140,1.8831,4.8581,0.000,-1.5387,-3.0554,-89.872,5.395,0.6502,398.357,2.0767,0.0182,0.0192,1.0570,1,5.2440,5.5144,nan,5.9771,6.4132,0.2540,0.0396,1.4556,-0.1518,0.0390,-0.1187,1.8207,0.0983,5.3152,0.1250,0.3445,1.7951,0.0749,-0.0085,0.0753,3.0000,3.9823,103.5808,0.0012,0.0042,0.0012,0.0087,1.0000,0.0063,0.0000,3.0000,2.5015,5.0000,0.0000,0.0000,0.0300,0.0393,0.0250
88.550,389.628,0.3598,1.4843,-88.060,0.3527,1.3760,-87.808,0.1080,-0.0108,0.1086,0.252,1.8809,4.8700,0.000,-1.5282,-3.4941,-87.808,5.771,0.3132,398.782,2.1201,0.0175,0.0173,0.9916,1,5.4803,5.8814,nan,6.2380,6.7939,0.2691,0.0164,1.5350,-0.1408,0.0703,-0.0355,2.0195,0.1078,4.8867,0.1250,0.3477,1.5297,-0.0458,-0.0106,0.0470,3.0000,1.4359,110.7430,-0.0028,0.0215,-0.0025,0.0076,1.0000,0.0046,0.0000,6.0000,2.8084,5.0000,0.0000,0.0000,0.0300,0.0505,0.0250
88.600,389.882,0.3698,1.2309,-87.546,0.3539,1.1636,-87.496,0.0666,-0.0188,0.0692,0.050,1.8727,4.8788,0.000,-1.5188,-3.7152,-87.496,6.021,0.1503,399.063,2.0927,0.0059,0.0161,2.7177,1,5.8136,6.3851,nan,6.6433,7.2171,0.2858,0.0141,1.5709,-0.1247,0.0621,-0.0003,2.5165,0.1142,6.1471,0.1250,0.3540,1.1605,0.0696,-0.0188,0.0721,3.0000,2.8789,104.6609,0.0006,-0.0262,-0.0014,0.0011,1.0000,0.0064,0.0000,8.0000,2.7555,5.0000,0.0000,0.0000,0.0300,0.0627,0.0250
88.650,390.178,0.3837,0.9355,-87.098,0.3674,0.8101,-87.110,0.1244,-0.0226,0.1264,-0.012,1.8691,4.8871,0.000,-1.5016,-4.0770,-87.110,6.291,0.1625,399.391,2.1481,0.0050,0.0144,2.8947,1,6.0247,6.4299,nan,6.8712,7.4582,0.2954,-0.0019,1.5696,-0.1106,0.0703,-0.0002,2.8146,0.1165,5.8166,0.1250,0.3674,0.8128,0.1217,-0.0225,0.1238,3.0000,1.8043,110.0232,0.0013,0.0030,0.0013,0.0021,1.0000,0.0073,0.0000,3.0000,2.4965,5.0000,0.0000,0.0000,0.0300,0.0724,0.0250
88.700,390.408,0.3959,0.7054,-86.921,0.3834,0.6372,-86.884,0.0675,-0.0161,0.0694,0.037,1.8752,4.8911,0.000,-1.4918,-4.2540,-86.884,6.499,0.0192,399.646,2.1036,0.0139,0.0137,0.9829,1,6.2278,6.9710,nan,7.0893,7.6892,0.3045,-0.0120,1.5695,-0.0822,0.0634,-0.0002,3.1128,0.1184,5.7037,0.1250,0.3835,0.6359,0.0687,-0.0161,0.0706,3.0000,1.2931,121.7372,0.0033,0.0008,0.0032,0.0016,1.0000,0.0081,0.0000,3.0000,2.4546,5.0000,0.0000,0.0000,0.0300,0.0769,0.0250
88.750,390.904,0.4225,0.2107,-87.169,0.4085,0.0682,-87.082,0.1416,-0.0211,0.1431,0.087,1.8698,4.9020,0.000,-1.4613,-4.8337,-87.082,6.881,-0.1173,400.190,2.1750,0.0124,0.0158,1.2692,1,6.4655,7.3509,nan,7.3664,7.9573,0.3151,-0.0121,1.5694,-0.0703,0.0563,-0.0002,3.4110,0.1200,4.7327,0.1250,0.4000,0.2411,-0.0314,-0.0210,0.0378,3.0000,1.1393,143.1157,-0.0009,0.0131,-0.0003,0.0030,1.0000,0.0091,0.0000,3.0000,2.5947,5.0000,0.0000,0.0000,0.0300,0.0862,0.0250
88.800,391.190,0.4364,-0.0755,-87.437,0.4192,-0.2039,-87.439,0.1275,-0.0229,0.1295,-0.002,1.8679,4.9113,0.000,-1.4487,-5.1152,-87.439,7.089,-0.1263,400.505,2.1715,0.0125,0.0185,1.4781,1,6.6919,7.7591,nan,7.5650,8.2010,0.3248,-0.0123,1.5692,-0.0550,0.0470,-0.0003,3.7092,0.1198,5.3331,0.1250,0.4196,-0.2149,0.1385,-0.0230,0.1404,3.0000,0.4243,154.8309,-0.0034,-0.0076,-0.0039,0.0044,1.0000,0.0090,0.0000,3.0000,2.2144,5.0000,0.0000,0.0000,0.0300,0.0958,0.0250
88.850,391.514,0.4506,-0.3994,-87.721,0.4368,-0.5368,-87.734,0.1367,-0.0193,0.1381,-0.013,1.8713,4.9215,0.000,-1.4346,-5.4583,-87.734,7.312,-0.1347,400.860,2.1882,0.0125,0.0162,1.2966,1,7.0249,7.6716,nan,7.8805,8.5476,0.3385,-0.0166,1.5678,-0.0326,0.0379,-0.0018,4.3059,0.1184,4.7294,0.1250,0.4368,-0.5388,0.1387,-0.0193,0.1400,0.0000,0.3354,162.7121,0.0016,0.0295,0.0026,0.0038,1.0000,0.0094,0.0000,8.0000,1.8053,5.0000,0.0000,0.0000,0.0300,0.1022,0.0250
88.900,391.864,0.4637,-0.7484,-88.150,0.4503,-0.8895,-88.113,0.1406,-0.0179,0.1417,0.038,1.8722,4.9339,0.000,-1.4219,-5.8234,-88.113,7.542,-0.1915,401.244,2.2023,0.0127,0.0174,1.3715,1,7.2483,8.0088,nan,8.1789,8.8027,0.3486,-0.0133,1.5663,-0.0213,0.0268,-0.0019,4.6043,0.1200,5.1333,0.1250,0.4503,-0.8925,0.1436,-0.0180,0.1447,0.0000,0.5298,162.2485,0.0024,-0.0023,0.0022,0.0041,1.0000,0.0096,0.0000,8.0000,2.7322,5.0000,0.0000,0.0000,0.0300,0.1088,0.0250
88.950,392.364,0.4776,-1.2490,-88.806,0.4676,-1.4731,-88.843,0.2238,-0.0146,0.2243,-0.037,1.8755,4.9463,0.000,-1.4078,-6.4194,-88.843,7.861,-0.1560,401.794,2.2858,0.0125,0.0149,1.1947,1,7.4569,8.3058,nan,8.4065,9.0245,0.3574,-0.0159,1.5306,-0.0077,0.0215,-0.0021,5.1017,0.1200,5.1269,0.1250,0.4627,-1.2208,-0.0285,-0.0143,0.0319,0.0000,0.1726,143.0670,0.0023,-0.0092,0.0020,0.0041,1.0000,0.0096,0.0000,5.0000,1.7725,5.0000,0.0000,0.0000,0.0300,0.1147,0.0250
89.000,392.731,0.4844,-1.6157,-89.256,0.4783,-1.8199,-89.256,0.2041,-0.0087,0.2043,-0.000,1.8811,4.9672,0.000,-1.4027,-6.7871,-89.256,8.077,-0.1936,402.196,2.2875,0.0139,0.0156,1.1224,1,7.7722,8.5000,nan,8.6253,9.3554,0.3705,-0.0082,1.5306,0.0035,0.0096,-0.0025,5.4998,0.1184,4.7076,0.1250,0.4784,-1.8279,0.2121,-0.0087,0.2123,0.0000,0.4800,88.5460,0.0035,0.0342,0.0039,0.0042,1.0000,0.0073,0.0000,4.0000,2.4427,5.0000,0.0000,0.0000,0.0300,0.1248,0.0250
89.050,393.083,0.4881,-1.9675,-89.659,0.4822,-2.1669,-89.674,0.1993,-0.0071,0.1995,-0.014,1.8828,4.9761,0.000,-1.4006,-7.1430,-89.674,8.278,-0.1338,402.582,2.2918,0.0131,0.0146,1.1128,1,7.9837,8.7707,nan,8.8778,9.5960,0.3800,-0.0054,1.5306,0.0068,0.0079,-0.0041,5.8980,0.1199,4.6690,0.1250,0.4822,-2.1716,0.2040,-0.0071,0.2042,0.0000,0.6737,86.8483,0.0031,-0.0085,0.0030,0.0032,1.0000,0.0072,0.0000,3.0000,1.3932,5.0000,0.0000,0.0000,0.0300,0.1302,0.0250
89.100,393.452,0.4898,-2.3363,-89.918,0.4851,-2.4735,-89.979,0.1372,-0.0049,0.1373,-0.061,1.8853,4.9810,0.000,-1.4002,-7.4546,-89.979,8.480,-0.0910,402.986,2.2423,0.0126,0.0138,1.0942,1,8.1953,9.0072,nan,9.0000,9.7682,0.3869,-0.0068,1.5306,0.0174,0.0054,0.0235,6.3960,0.1167,4.8297,0.1250,0.4851,-2.4782,0.1419,-0.0049,0.1420,0.0000,0.7550,74.7909,0.0012,0.0083,0.0012,0.0036,1.0000,0.0065,0.0000,3.0000,2.2290,5.0000,0.0000,0.0000,0.0300,0.1348,0.0250
89.150,393.856,0.4898,-2.7401,-90.161,0.4865,-2.9412,-90.168,0.2011,-0.0028,0.2012,-0.007,1.8873,4.9949,0.000,-1.4008,-7.9361,-90.168,8.696,-0.1015,403.429,2.3109,0.0127,0.0126,0.9943,1,8.4006,9.1153,nan,9.0000,9.8051,0.3883,-0.0009,1.5424,0.0168,-0.0095,0.0281,6.6949,0.0982,4.4826,0.1250,0.4864,-2.9430,0.2029,-0.0028,0.2030,1.0000,1.1405,57.6413,0.0012,-0.0127,0.0012,0.0046,1.0000,0.0049,0.0000,3.0000,1.1496,5.0000,0.0000,0.0000,0.0300,0.1417,0.0250
89.200,394.420,0.4870,-3.3049,-90.405,0.4856,-3.5071,-90.448,0.2022,0.0001,0.2022,-0.042,1.8905,5.0084,0.000,-1.4049,-8.5155,-90.448,8.933,-0.0123,404.039,2.3243,0.0126,0.0130,1.0245,1,8.5983,9.4974,nan,9.0000,9.3053,0.3685,-0.0012,1.5696,0.0166,-0.0094,-0.0018,7.1932,0.0822,3.6401,0.1250,0.4855,-3.5188,0.2139,0.0001,0.2139,1.0000,1.3554,53.6739,0.0009,-0.0054,0.0010,0.0081,1.0000,0.0045,0.0000,3.0000,2.2749,5.0000,0.0000,0.0000,0.0300,0.1499,0.0250
89.250,394.840,0.4840,-3.7241,-90.422,0.4824,-3.8899,-90.437,0.1658,-0.0003,0.1658,-0.015,1.8902,5.0171,0.000,-1.4077,-8.9069,-90.437,8.918,-0.0285,404.466,2.2998,0.0126,0.0126,1.0000,1,8.8386,9.4481,nan,9.0000,9.1227,0.3613,-0.0003,1.5706,0.0132,-0.0083,-0.0008,7.7914,0.0321,-0.3075,0.1250,0.4824,-3.8941,0.1700,-0.0003,0.1700,1.0000,1.5125,49.5645,-0.0002,-0.0008,-0.0001,0.0043,1.0000,0.0039,0.0000,3.0000,1.0955,5.0000,0.0000,0.0000,0.0300,0.1550,0.0250
89.300,395.374,0.4797,-4.2582,-90.505,0.4775,-4.4297,-90.537,0.1715,-0.0007,0.1715,-0.032,1.8899,5.0314,0.000,-1.4125,-9.4611,-90.537,8.880,0.0023,405.007,2.3176,0.0127,0.0126,0.9943,1,8.9319,9.2430,nan,9.0000,9.0517,0.3585,0.0017,1.5708,0.0093,-0.0080,-0.0006,8.1903,0.0134,-1.0059,0.1250,0.4789,-4.2821,0.0239,-0.0006,0.0239,1.0000,1.4050,49.3994,-0.0006,0.0005,-0.0005,0.0042,1.0000,0.0038,0.0000,3.0000,1.6620,5.0000,0.0000,0.0000,0.0300,0.1602,0.0250
89.350,395.604,0.4776,-4.4887,-90.473,0.4754,-4.5889,-90.504,0.1002,-0.0013,0.1002,-0.031,1.8894,5.0416,0.000,-1.4139,-9.6306,-90.504,8.854,0.0269,405.239,2.2637,0.0125,0.0125,1.0000,1,8.9138,9.1842,nan,9.0000,9.0655,0.3590,-0.0004,1.5709,0.0074,-0.0044,-0.0005,8.5893,0.0170,-1.1040,0.1250,0.4755,-4.5831,0.0944,-0.0013,0.0944,1.0000,1.5765,48.0766,-0.0006,-0.0251,-0.0004,0.0041,1.0000,0.0038,0.0000,8.0000,3.6530,5.0000,0.0000,0.0000,0.0300,0.1642,0.0250
89.400,396.204,0.4730,-5.0885,-90.409,0.4713,-5.2107,-90.379,0.1223,-0.0009,0.1223,0.029,1.8898,5.0666,0.000,-1.4185,-10.2774,-90.379,8.797,-0.0030,405.844,2.3050,0.0125,0.0124,0.9943,1,8.7836,8.8240,nan,9.0000,9.1645,0.3629,0.0004,1.5710,0.0056,-0.0041,-0.0004,8.7889,0.0434,-0.7368,0.1250,0.4712,-5.2157,0.1272,-0.0009,0.1272,0.0000,1.3484,52.1165,0.0012,-0.0015,0.0012,0.0064,1.0000,0.0035,0.0000,3.0000,1.2502,5.0000,0.0000,0.0000,0.0300,0.1723,0.0250
89.450,396.591,0.4702,-5.4755,-90.409,0.4678,-5.5686,-90.421,0.0931,-0.0018,0.0932,-0.012,1.8891,5.0865,0.000,-1.4213,-10.6551,-90.421,8.797,0.0171,406.240,2.2968,0.0124,0.0125,1.0038,1,8.7252,8.8869,nan,9.0000,9.2088,0.3647,0.0016,1.5711,0.0026,-0.0037,-0.0003,9.4875,0.0554,0.5534,0.1250,0.4677,-5.5814,0.1059,-0.0018,0.1059,0.0000,2.4345,46.6140,0.0002,0.1650,-0.0009,0.0114,1.0000,0.0037,0.0000,8.0000,2.0471,5.0000,0.0000,0.0000,0.0300,0.1770,0.0250
89.500,396.917,0.4679,-5.8013,-90.344,0.4661,-5.9330,-90.352,0.1317,-0.0010,0.1317,-0.007,1.8899,5.1007,0.000,-1.4238,-11.0337,-90.352,8.812,0.0397,406.575,2.3435,0.0123,0.0122,0.9922,1,8.7486,8.9031,nan,9.0000,9.1911,0.3640,-0.0015,1.5711,0.0036,-0.0006,-0.0003,9.7870,0.0506,0.2647,0.1250,0.4661,-5.9349,0.1336,-0.0010,0.1336,0.0000,1.8889,46.3099,-0.0005,-0.0017,-0.0004,0.0050,1.0000,0.0034,0.0000,3.0000,2.4416,5.0000,0.0000,0.0000,0.0300,0.1814,0.0250
89.550,397.578,0.4643,-6.4628,-90.312,0.4626,-6.5963,-90.310,0.1335,-0.0010,0.1335,0.002,1.8898,5.1124,0.000,-1.4272,-11.7087,-90.310,8.819,-0.0155,407.251,2.3553,0.0117,0.0122,1.0410,1,8.8398,9.1230,nan,9.0000,9.1217,0.3613,0.0029,1.5711,0.0003,-0.0037,-0.0003,10.2861,0.0319,0.0325,0.1250,0.4638,-6.3834,-0.0794,-0.0010,0.0794,0.0000,1.8656,46.3168,0.0007,-0.0047,0.0007,0.0082,1.0000,0.0034,0.0000,3.0000,1.2990,5.0000,0.0000,0.0000,0.0300,0.1867,0.0250
89.600,397.966,0.4622,-6.8505,-90.280,0.4621,-6.9100,-90.317,0.0595,0.0002,0.0595,-0.038,1.8911,5.1220,0.000,-1.4291,-12.0320,-90.317,8.803,0.0394,407.645,2.2984,0.0123,0.0123,1.0000,1,8.7769,8.8529,nan,9.0000,9.1696,0.3632,0.0018,1.5712,0.0003,-0.0025,-0.0003,10.4858,0.0447,-0.4205,0.1250,0.4620,-6.9158,0.0653,0.0002,0.0653,0.0000,1.3048,49.4066,0.0013,-0.0034,0.0013,0.0036,1.0000,0.0031,0.0000,3.0000,2.0967,5.0000,0.0000,0.0000,0.0300,0.1929,0.0250
89.650,398.371,0.4604,-7.2554,-90.182,0.4592,-7.3386,-90.183,0.0832,-0.0010,0.0832,-0.001,1.8898,5.1350,0.000,-1.4307,-12.4736,-90.183,8.799,0.0106,408.058,2.3306,0.0117,0.0116,0.9910,1,8.7698,8.7861,nan,9.0000,9.1750,0.3634,-0.0010,1.5704,0.0014,0.0001,-0.0002,11.1847,0.0462,-0.1456,0.1250,0.4592,-7.3426,0.0872,-0.0010,0.0872,0.0000,2.1806,47.2802,-0.0004,0.0273,-0.0005,0.0043,1.0000,0.0032,0.0000,5.0000,2.5992,5.0000,0.0000,0.0000,0.0300,0.1978,0.0250
89.700,398.732,0.4592,-7.6160,-90.231,0.4571,-7.6342,-90.161,0.0182,-0.0021,0.0184,0.071,1.8886,5.1744,0.000,-1.4316,-12.8087,-90.161,8.793,-0.0242,408.426,2.3080,0.0114,0.0113,0.9924,1,8.8237,9.2060,nan,9.0000,9.1340,0.3617,0.0041,1.5704,-0.0025,-0.0034,-0.0002,11.5842,0.0352,-0.0154,0.1250,0.4570,-7.6406,0.0246,-0.0021,0.0247,0.0000,9.6080,47.7590,-0.0008,-0.0355,-0.0007,0.0164,1.0000,0.0033,0.0000,3.0000,1.4654,0.0000,0.0000,0.1192,0.0298,0.0300,0.0250
89.750,399.110,0.4576,-7.9942,-90.231,0.4561,-8.0482,-90.254,0.0540,-0.0013,0.0540,-0.023,1.8900,5.2229,0.000,-1.4339,-13.2711,-90.254,8.794,0.0375,408.813,2.3828,0.0113,0.0119,1.0552,1,8.7349,8.6597,nan,9.0000,9.2015,0.3644,-0.0018,1.5704,0.0005,0.0015,-0.0002,11.7839,0.0534,0.0348,0.1250,0.4561,-8.0464,0.0522,-0.0013,0.0523,0.0000,9.8722,46.0196,-0.0007,-0.0063,-0.0005,0.0220,1.0000,0.0032,0.0000,3.0000,1.3649,0.0000,0.0000,0.0850,0.0298,0.0300,0.0250
89.800,399.725,0.4557,-8.6098,-90.150,0.4550,-8.5868,-90.135,-0.0230,-0.0007,0.0230,0.015,1.8902,5.2850,0.000,-1.4352,-13.8718,-90.135,8.795,-0.0256,409.441,2.3693,0.0109,0.0107,0.9815,1,8.6812,8.9218,nan,8.7745,8.8455,0.3503,-0.0005,1.5704,-0.0001,0.0004,-0.0004,12.1835,0.0189,0.2267,0.1250,0.4550,-8.5955,-0.0143,-0.0007,0.0143,0.0000,12.3758,43.2140,0.0005,0.1096,0.0003,0.0217,1.0000,0.0036,0.0000,8.0000,3.8355,0.0000,0.0000,0.1405,0.0300,0.0300,0.0250
